synthetic,work,acdc,gear,pl1_w,freq_ghz,cpu_util,gpu_util,perf_score,power_w,temp_c,fluency_violation,policy_ver,fence_ver,envelope_ver
1,W6,AC,Quiet,25,3.8,89.3,62.5,74.5,39.1,55.8,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,74.3,34.1,70.8,36.5,58.3,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,74.9,39.5,67.6,36.8,59.0,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,44.7,49.3,58.3,31.1,55.0,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,21.1,49.3,55.1,25.5,54.3,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,69.4,14.3,70.6,37.2,58.9,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,27.6,45.1,55.2,23.7,51.1,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,29.0,68.0,48.9,26.9,53.3,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,51.4,89.6,57.8,30.5,57.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,75.7,53.6,64.0,41.4,59.6,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,78.6,48.4,62.8,35.2,55.9,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,41.1,61.9,61.4,28.6,54.8,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,53.1,91.5,64.4,31.9,56.4,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,8.5,39.6,43.9,20.8,54.4,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,85.7,61.8,70.5,39.6,57.2,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,22.4,69.8,48.7,21.2,51.4,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,10.7,53.6,47.5,22.5,53.7,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,94.6,8.3,71.2,44.5,61.5,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,8.9,15.6,61.8,27.4,52.4,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,83.7,18.4,83.9,44.9,59.1,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,8.3,17.7,58.2,28.2,55.3,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,16.7,20.5,62.2,33.8,57.2,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,76.4,46.1,82.4,49.5,62.6,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,76.9,24.9,79.4,47.9,60.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,78.0,93.4,79.9,45.9,63.0,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,17.4,80.3,62.2,33.2,54.2,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,58.4,35.2,76.3,43.4,58.2,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,54.8,44.5,76.4,42.2,59.6,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,14.0,81.3,57.8,29.2,57.0,1,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,21.1,13.0,64.3,30.9,53.3,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,42.5,77.7,71.0,35.6,58.0,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,42.1,89.4,74.4,38.1,58.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,21.2,50.0,68.0,32.4,56.6,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,5.4,26.2,56.5,31.2,57.2,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,13.6,37.6,61.9,28.9,55.6,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,64.3,29.9,82.0,45.3,63.4,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,66.7,92.2,75.8,44.9,60.5,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,30.7,44.1,66.0,33.8,59.2,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,73.3,8.9,79.2,41.8,60.8,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,15.4,85.6,66.9,31.4,54.0,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,34.3,22.9,66.7,35.0,57.5,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,13.8,71.4,59.1,32.8,55.4,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,24.9,47.4,58.8,34.6,59.2,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,45.9,39.9,76.8,41.6,61.4,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,61.9,92.8,76.6,44.5,60.4,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,81.6,46.3,81.1,49.3,63.5,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,84.8,59.3,84.1,46.4,60.6,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,82.0,12.8,81.0,49.9,61.1,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,94.6,58.2,87.2,50.3,62.3,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,27.2,34.5,60.9,31.1,54.4,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,58.3,18.4,77.2,60.0,66.4,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,47.4,74.2,74.1,59.7,66.3,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,48.1,76.8,75.9,55.6,64.6,1,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,70.9,90.5,85.1,64.3,68.4,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,63.3,13.2,76.4,61.5,65.7,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,7.2,45.9,56.5,47.9,58.7,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,41.5,76.1,70.1,57.5,63.1,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,11.4,85.4,59.0,48.1,62.2,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,43.3,29.3,76.5,55.5,65.2,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,12.3,84.3,58.6,48.5,61.5,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,90.1,65.7,88.1,67.4,67.2,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,20.8,55.3,69.3,53.6,64.7,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,23.4,93.3,67.1,52.3,59.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,91.3,23.9,88.4,68.3,67.8,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,36.7,29.1,70.0,53.2,64.9,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,48.8,52.4,75.7,59.9,67.6,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,66.0,53.0,78.7,64.7,68.8,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,77.8,89.7,76.5,68.8,70.4,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,46.2,12.2,75.8,56.1,65.3,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,67.7,49.7,79.9,64.1,66.2,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,61.5,31.4,82.1,60.4,67.1,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,63.0,31.2,80.9,65.0,68.9,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,25.9,90.3,65.9,50.4,61.4,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,34.4,58.4,73.9,52.8,60.8,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,45.1,32.4,77.1,59.4,66.3,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,48.6,92.4,76.6,57.7,64.7,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,36.8,46.0,74.5,58.6,65.2,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,80.5,67.4,81.8,65.1,67.0,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,26.4,8.7,67.3,53.1,63.5,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,8.1,33.5,64.3,46.5,62.5,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,53.6,19.6,73.9,63.2,65.7,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,18.1,46.2,67.4,49.9,62.6,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,71.5,92.8,81.5,66.1,66.9,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,90.0,93.3,89.8,67.0,68.1,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,55.9,86.6,74.9,60.6,65.8,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,54.6,32.7,72.4,56.0,66.3,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,45.1,13.3,80.0,57.8,64.3,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,30.0,7.0,70.3,50.9,62.4,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,65.4,12.9,80.1,61.8,65.8,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,89.9,86.8,93.1,67.2,69.2,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,81.8,38.3,85.2,67.1,66.0,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,83.7,12.9,94.2,66.1,66.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,94.3,77.3,89.4,72.6,72.0,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,17.6,57.8,67.1,51.1,63.4,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,47.7,83.1,77.8,57.4,67.5,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,41.9,87.3,73.7,53.8,64.8,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,68.9,73.0,84.3,63.7,65.9,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,8.8,79.4,67.6,48.6,60.9,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,55.3,46.7,79.2,59.4,65.5,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,80.1,47.5,93.9,63.1,64.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,42.5,49.3,74.3,54.8,65.0,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,11.0,72.1,67.3,46.0,60.2,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,83.2,61.5,82.8,66.7,69.7,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,81.1,19.7,89.2,67.4,69.1,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,84.0,17.2,88.9,67.9,65.9,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,37.0,31.1,76.7,50.1,61.9,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,51.2,74.0,78.3,59.1,65.7,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,83.5,79.4,83.7,65.7,66.8,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,66.7,67.0,85.7,63.7,67.4,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,38.6,48.6,73.5,52.8,66.3,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,14.2,18.9,67.0,50.3,64.3,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,52.3,52.9,75.6,55.4,63.6,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,15.3,46.4,71.9,51.0,64.4,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,33.0,37.6,70.7,55.5,61.5,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,58.8,73.7,60.7,34.8,59.9,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,25.0,82.1,54.1,24.7,54.5,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,16.3,16.7,54.5,23.0,53.2,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,73.2,8.8,66.4,38.6,60.2,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,51.2,10.3,62.6,31.3,58.0,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,75.4,87.8,70.0,37.5,61.2,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,21.6,36.6,57.0,25.0,57.2,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,36.3,19.5,53.9,23.3,53.2,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,26.8,56.3,56.8,25.7,55.0,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,22.2,30.4,52.5,25.1,52.7,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,92.6,13.9,74.2,43.0,59.7,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,44.6,91.2,56.2,29.4,56.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,39.2,24.3,57.6,28.3,55.7,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,17.2,73.6,50.6,21.1,50.5,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,8.7,34.5,50.0,20.7,51.2,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,92.9,45.0,71.9,39.2,58.3,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,82.0,22.0,75.4,39.6,56.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,21.1,94.9,52.6,21.8,52.7,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,44.4,64.3,60.4,29.2,53.6,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,88.3,93.0,74.4,44.6,62.2,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,35.5,58.5,57.8,26.3,55.5,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,69.2,57.4,62.3,34.3,59.6,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,62.9,41.0,60.5,33.6,55.4,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,30.1,74.1,56.6,26.2,54.9,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,49.8,61.6,61.4,30.6,56.3,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,66.0,92.5,65.8,31.8,57.6,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,18.7,61.0,52.2,22.6,53.0,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,23.2,64.6,47.4,21.7,52.7,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,35.9,82.4,49.3,25.1,55.3,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,39.5,33.3,58.1,25.8,55.2,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,8.0,55.1,49.6,18.2,50.9,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,17.1,69.4,47.4,20.8,52.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,65.8,64.4,75.8,42.0,56.8,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,50.6,40.2,73.7,35.3,57.5,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,60.5,36.7,78.4,42.9,60.5,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,36.4,71.8,68.7,41.3,60.0,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,35.7,13.8,66.7,38.5,57.2,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,63.3,58.3,80.1,44.5,60.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,32.4,35.4,70.0,36.3,54.8,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,56.1,86.1,75.9,41.7,61.9,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,57.9,93.7,72.8,43.9,57.9,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,14.0,65.8,59.4,30.3,57.1,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,73.8,35.6,77.6,45.2,59.2,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,75.8,80.6,81.7,45.4,60.6,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,9.3,94.7,58.6,31.1,55.9,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,13.5,35.3,60.3,34.7,58.2,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,47.8,23.9,73.2,37.2,57.1,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,44.0,53.6,75.9,39.6,60.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,61.2,45.8,76.1,42.1,62.0,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,82.6,56.9,82.9,49.8,66.2,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,71.8,47.1,82.6,45.0,58.8,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,56.0,61.4,71.0,40.1,58.8,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,18.3,18.5,62.1,31.0,54.7,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,10.8,23.3,61.9,27.5,56.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,63.1,28.1,74.1,42.6,60.6,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,27.1,79.5,67.0,32.3,56.7,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,44.3,63.2,72.6,39.3,59.5,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,77.3,64.3,82.5,49.1,64.8,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,91.7,48.7,91.0,51.4,64.8,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,86.1,41.6,85.5,47.6,63.3,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,13.1,89.9,61.3,30.2,57.4,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,52.0,79.6,76.4,45.4,59.8,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,27.7,84.6,66.0,35.9,58.0,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,57.6,40.1,72.4,42.4,58.7,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,43.1,18.0,76.5,61.0,65.3,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,58.1,49.1,78.3,56.6,67.4,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,33.5,43.1,66.9,49.2,64.8,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,69.4,78.9,76.0,68.0,69.3,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,59.5,80.7,74.1,56.3,63.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,54.7,32.8,71.5,61.0,66.0,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,78.1,16.0,87.4,62.1,64.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,40.4,93.0,76.4,55.6,65.1,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,79.0,26.2,85.3,69.3,71.1,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,84.2,74.0,83.1,66.1,68.4,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,83.0,79.1,88.0,65.4,65.4,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,83.9,78.8,88.2,67.9,66.7,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,50.6,36.7,70.8,55.9,64.5,1,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,9.7,62.7,59.6,45.5,59.0,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,17.2,41.1,63.4,48.6,62.8,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,51.5,92.3,76.3,60.0,63.8,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,81.2,66.7,85.1,64.1,65.0,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,28.5,66.9,69.2,54.3,61.6,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,22.9,42.3,69.4,54.9,67.2,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,90.3,88.1,85.0,66.4,66.6,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,86.6,92.7,87.5,70.1,70.3,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,28.4,13.0,71.2,49.3,64.9,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,15.6,69.7,58.5,51.2,60.8,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,15.7,69.2,66.0,50.9,65.6,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,75.4,30.9,81.0,64.4,68.8,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,94.6,30.5,85.2,68.2,67.5,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,41.8,18.1,71.9,57.5,62.7,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,66.6,46.2,75.6,63.2,67.2,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,34.1,67.4,68.4,51.1,62.3,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,13.6,10.3,59.3,48.2,62.8,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,86.7,94.7,93.3,65.2,65.8,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,9.1,27.8,59.8,46.5,60.4,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,40.5,38.4,78.3,55.1,63.3,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,50.3,88.7,76.4,58.9,65.0,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,33.6,52.7,73.4,54.7,64.9,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,80.1,72.3,86.9,67.0,67.9,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,83.9,60.2,87.7,64.9,66.5,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,94.5,73.7,96.6,71.4,72.4,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,64.2,76.8,83.3,61.9,66.7,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,28.4,68.5,71.7,46.6,63.2,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,88.4,8.7,86.0,70.1,67.8,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,81.1,83.0,87.1,66.4,68.7,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,83.1,21.3,89.1,68.4,68.5,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,57.5,92.4,85.9,57.3,64.7,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,42.5,11.9,75.7,53.1,63.9,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,66.3,40.5,81.8,57.9,63.3,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,80.3,18.8,91.4,67.4,67.7,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,91.0,58.5,86.9,73.5,70.9,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,64.1,90.6,79.4,64.4,67.2,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,56.2,24.0,71.8,62.3,67.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,34.1,10.0,79.3,56.1,63.5,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,91.9,82.9,92.0,71.8,71.7,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,19.7,75.2,67.2,53.7,63.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,43.9,77.6,74.3,55.4,66.5,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,16.8,64.9,69.2,47.6,58.6,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,47.9,55.7,77.2,54.5,65.2,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,78.0,60.2,82.9,65.8,69.4,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,46.7,25.2,77.1,56.7,64.1,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,49.6,61.7,74.8,57.6,62.2,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,18.4,16.5,70.4,53.2,62.0,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,52.1,31.6,79.2,58.8,66.3,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,13.5,64.5,66.9,47.5,61.1,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,27.9,12.4,69.3,52.5,62.9,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,21.4,40.4,67.2,54.4,65.6,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,31.8,57.8,50.8,26.3,53.4,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,92.0,83.4,71.5,41.0,60.2,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,72.2,59.4,68.3,34.9,57.0,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,20.5,47.9,51.7,21.2,49.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,91.9,59.2,69.0,40.7,60.6,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,67.1,40.5,65.3,33.9,57.6,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,6.2,15.1,55.4,19.6,52.5,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,63.4,63.5,63.0,30.8,56.6,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,76.1,22.2,67.4,38.6,58.2,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,19.9,18.7,51.7,21.0,48.6,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,47.4,82.4,58.1,28.7,52.5,1,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,5.7,61.7,44.9,17.6,47.1,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,81.4,71.3,66.9,36.4,57.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,58.2,60.0,66.4,30.5,53.2,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,48.9,69.3,57.2,29.4,55.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,85.4,42.5,72.2,36.5,58.1,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,89.5,36.2,72.3,39.5,58.6,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,35.9,25.9,58.3,27.3,57.8,0,stub-1,1.0,1.0
